iter	Logloss	Accuracy
853	8.125661403e-05	1
854	8.11243258e-05	1
855	8.107534383e-05	1
856	8.107421076e-05	1
857	8.078296936e-05	1
858	8.063766643e-05	1
859	8.05891728e-05	1
860	8.034938145e-05	1
861	8.016278336e-05	1
862	7.995392756e-05	1
863	7.97955138e-05	1
864	7.968879971e-05	1
865	7.959092881e-05	1
866	7.95169081e-05	1
867	7.943512771e-05	1
868	7.943506399e-05	1
869	7.92195131e-05	1
870	7.908825243e-05	1
871	7.893189781e-05	1
872	7.885188615e-05	1
873	7.885171849e-05	1
874	7.883285092e-05	1
875	7.871089505e-05	1
876	7.843988597e-05	1
877	7.826696757e-05	1
878	7.817024542e-05	1
879	7.809754703e-05	1
880	7.805264192e-05	1
881	7.80192342e-05	1
882	7.762482953e-05	1
883	7.755099784e-05	1
884	7.748739427e-05	1
885	7.74625867e-05	1
886	7.737688312e-05	1
887	7.735366952e-05	1
888	7.711037287e-05	1
889	7.695803961e-05	1
890	7.670921449e-05	1
891	7.662026763e-05	1
892	7.639641115e-05	1
893	7.635935715e-05	1
894	7.632914958e-05	1
895	7.625890957e-05	1
896	7.615465814e-05	1
897	7.590275537e-05	1
898	7.559834924e-05	1
899	7.546863397e-05	1
900	7.546826761e-05	1
901	7.546809973e-05	1
902	7.546678553e-05	1
903	7.545059404e-05	1
904	7.543758079e-05	1
905	7.54087539e-05	1
906	7.539369895e-05	1
907	7.537934168e-05	1
908	7.536345134e-05	1
909	7.520145857e-05	1
910	7.499500378e-05	1
911	7.468169669e-05	1
912	7.460339279e-05	1
913	7.41538794e-05	1
914	7.404712837e-05	1
915	7.380278606e-05	1
916	7.378291773e-05	1
917	7.370636603e-05	1
918	7.354268511e-05	1
919	7.313505859e-05	1
920	7.265538639e-05	1
921	7.254657408e-05	1
922	7.243402678e-05	1
923	7.221240594e-05	1
924	7.216024726e-05	1
925	7.210044941e-05	1
926	7.204595038e-05	1
927	7.204593735e-05	1
928	7.189094193e-05	1
929	7.182795436e-05	1
930	7.17605528e-05	1
931	7.16801552e-05	1
932	7.168014587e-05	1
933	7.166742235e-05	1
934	7.159451264e-05	1
935	7.155994006e-05	1
936	7.155978168e-05	1
937	7.155974046e-05	1
938	7.155960277e-05	1
939	7.155959325e-05	1
940	7.155948626e-05	1
941	7.155916113e-05	1
942	7.155904412e-05	1
943	7.155881691e-05	1
944	7.155881266e-05	1
945	7.15587591e-05	1
946	7.155873197e-05	1
947	7.155869798e-05	1
948	7.155861687e-05	1
949	7.155854899e-05	1
950	7.155841341e-05	1
951	7.155830549e-05	1
952	7.155819832e-05	1
953	7.15581844e-05	1
954	7.155815798e-05	1
955	7.15581316e-05	1
956	7.155810572e-05	1
957	7.155807939e-05	1
958	7.15386212e-05	1
959	7.142976026e-05	1
960	7.140117945e-05	1
961	7.129019898e-05	1
962	7.129004634e-05	1
963	7.121346112e-05	1
964	7.121331188e-05	1
965	7.119974441e-05	1
966	7.108291087e-05	1
967	7.105083606e-05	1
968	7.103261514e-05	1
969	7.087252229e-05	1
970	7.051229399e-05	1
971	7.04305459e-05	1
972	7.027620263e-05	1
973	7.027614149e-05	1
974	7.027583114e-05	1
975	7.027581136e-05	1
976	7.027578121e-05	1
977	7.027566011e-05	1
978	7.027550619e-05	1
979	7.027547479e-05	1
980	7.027546997e-05	1
981	7.027511878e-05	1
982	7.027508941e-05	1
983	7.027506008e-05	1
984	7.027502891e-05	1
985	7.027502417e-05	1
986	7.025570105e-05	1
987	7.025562989e-05	1
988	7.025551505e-05	1
989	7.02555063e-05	1
990	7.025547942e-05	1
991	7.025547068e-05	1
992	7.025536341e-05	1
993	7.025532859e-05	1
994	7.025497399e-05	1
995	7.024373772e-05	1
996	7.024373453e-05	1
997	7.024363269e-05	1
998	7.02338576e-05	1
999	7.014321423e-05	1
